567,abundance,anticipation,1
667,accelerate,anticipation,1
807,accolade,anticipation,1
837,accompaniment,anticipation,1
1187,achievement,anticipation,1
1337,acquiring,anticipation,1
1677,addresses,anticipation,1
2177,adore,anticipation,1
2207,adrift,anticipation,1
2247,advance,anticipation,1
2307,advent,anticipation,1
2317,adventure,anticipation,1
2457,advocacy,anticipation,1
3387,airport,anticipation,1
3557,alertness,anticipation,1
3567,alerts,anticipation,1
3737,alive,anticipation,1
3987,allure,anticipation,1
4067,aloha,anticipation,1
4377,ambition,anticipation,1
4607,amour,anticipation,1
4867,analyst,anticipation,1
5077,angel,anticipation,1
5137,angling,anticipation,1
5357,announcement,anticipation,1
5687,anticipation,anticipation,1
5697,anticipatory,anticipation,1
5707,antidote,anticipation,1
5857,anxiety,anticipation,1
5867,anxious,anticipation,1
6147,appeal,anticipation,1
6307,applicant,anticipation,1
6437,apprehensive,anticipation,1
6477,approaching,anticipation,1
6707,arbitration,anticipation,1
6787,archaeology,anticipation,1
6907,ardent,anticipation,1
7217,arouse,anticipation,1
7297,arrival,anticipation,1
7307,arrive,anticipation,1
7377,art,anticipation,1
7697,aspiration,anticipation,1
7707,aspire,anticipation,1
7717,aspiring,anticipation,1
8217,astrologer,anticipation,1
8247,astronomer,anticipation,1
8477,atone,anticipation,1
8587,attainable,anticipation,1
8607,attempt,anticipation,1
8617,attendance,anticipation,1
8817,auction,anticipation,1
8867,audience,anticipation,1
9007,auspicious,anticipation,1
9437,await,anticipation,1
9467,award,anticipation,1
10117,ballot,anticipation,1
10137,balm,anticipation,1
10257,banger,anticipation,1
10357,banquet,anticipation,1
10827,basketball,anticipation,1
11187,beaming,anticipation,1
11577,begun,anticipation,1
12087,betrothed,anticipation,1
12157,beware,anticipation,1
12297,biennial,anticipation,1
12657,birth,anticipation,1
12667,birthday,anticipation,1
13087,bless,anticipation,1
13107,blessing,anticipation,1
13117,blessings,anticipation,1
13167,blindfold,anticipation,1
13377,bloom,anticipation,1
13577,board,anticipation,1
13777,boisterous,anticipation,1
13987,bonus,anticipation,1
14157,boomerang,anticipation,1
14527,bountiful,anticipation,1
14537,bounty,anticipation,1
15227,bridal,anticipation,1
15237,bride,anticipation,1
15247,bridegroom,anticipation,1
15337,brilliant,anticipation,1
15447,broadside,anticipation,1
15627,brotherly,anticipation,1
15657,bruise,anticipation,1
15797,buddy,anticipation,1
15887,bugle,anticipation,1
16697,buzz,anticipation,1
16727,bye,anticipation,1
17007,calculation,anticipation,1
17147,calls,anticipation,1
17397,candid,anticipation,1
17687,cap,anticipation,1
17877,captivate,anticipation,1
18067,career,anticipation,1
18447,cash,anticipation,1
18677,cataract,anticipation,1
18927,caution,anticipation,1
18947,cautious,anticipation,1
19087,celebrated,anticipation,1
19097,celebrating,anticipation,1
19107,celebration,anticipation,1
19117,celebrity,anticipation,1
19127,celestial,anticipation,1
19187,cement,anticipation,1
19667,champion,anticipation,1
19727,changeable,anticipation,1
19777,chant,anticipation,1
19967,charitable,anticipation,1
20087,chastity,anticipation,1
20257,cheer,anticipation,1
20277,cheerfulness,anticipation,1
20297,cheery,anticipation,1
20367,cherish,anticipation,1
20447,chicane,anticipation,1
20497,child,anticipation,1
20697,chocolate,anticipation,1
20947,chuckle,anticipation,1
20977,church,anticipation,1
21457,clamor,anticipation,1
21497,clap,anticipation,1
21977,climax,anticipation,1
22057,clock,anticipation,1
22137,closure,anticipation,1
22267,clown,anticipation,1
22307,clue,anticipation,1
23467,comfort,anticipation,1
23507,coming,anticipation,1
23567,commemorate,anticipation,1
23577,commemoration,anticipation,1
23587,commemorative,anticipation,1
23797,commonplace,anticipation,1
24167,compensate,anticipation,1
24227,competition,anticipation,1
24317,complement,anticipation,1
24367,completing,anticipation,1
24377,completion,anticipation,1
24487,compliment,anticipation,1
24827,concealed,anticipation,1
24837,concealment,anticipation,1
25157,condemnation,anticipation,1
25407,confession,anticipation,1
25857,conjecture,anticipation,1
25917,conjure,anticipation,1
26057,consecration,anticipation,1
26107,consequent,anticipation,1
26117,conservation,anticipation,1
26307,conspirator,anticipation,1
26607,contagion,anticipation,1
26857,contingent,anticipation,1
26897,continuation,anticipation,1
26907,continue,anticipation,1
27287,convergence,anticipation,1
27467,convince,anticipation,1
28057,correspondence,anticipation,1
28377,council,anticipation,1
28427,countdown,anticipation,1
28647,court,anticipation,1
28697,courtship,anticipation,1
28717,cove,anticipation,1
28957,cradle,anticipation,1
29017,cramp,anticipation,1
29087,craps,anticipation,1
29127,crave,anticipation,1
29137,craving,anticipation,1
29217,cream,anticipation,1
29437,creeping,anticipation,1
29467,crescendo,anticipation,1
29897,crowning,anticipation,1
30257,cue,anticipation,1
30367,cultivate,anticipation,1
30557,curiosity,anticipation,1
31157,daily,anticipation,1
31407,dare,anticipation,1
31597,dawn,anticipation,1
31737,deal,anticipation,1
31807,death,anticipation,1
31857,debenture,anticipation,1
32527,defense,anticipation,1
33017,delight,anticipation,1
33027,delighted,anticipation,1
33037,delightful,anticipation,1
33107,deliverance,anticipation,1
33117,delivery,anticipation,1
33537,denying,anticipation,1
33557,depart,anticipation,1
33597,depend,anticipation,1
33777,depraved,anticipation,1
34147,deserve,anticipation,1
34407,destination,anticipation,1
34417,destined,anticipation,1
34557,detainee,anticipation,1
34687,determinate,anticipation,1
34837,develop,anticipation,1
34907,devil,anticipation,1
35017,devout,anticipation,1
35077,diagnosis,anticipation,1
35307,dictatorship,anticipation,1
35377,dietary,anticipation,1
35567,digress,anticipation,1
35867,diplomacy,anticipation,1
36647,discreet,anticipation,1
36677,discretion,anticipation,1
37167,dismay,anticipation,1
37477,disposed,anticipation,1
37997,distracting,anticipation,1
38387,divination,anticipation,1
38947,doomsday,anticipation,1
39157,dove,anticipation,1
39267,draft,anticipation,1
39447,dread,anticipation,1
39457,dreadful,anticipation,1
40027,duel,anticipation,1
40317,dutiful,anticipation,1
40477,eager,anticipation,1
40487,eagerness,anticipation,1
40877,ecstasy,anticipation,1
40887,ecstatic,anticipation,1
40957,edification,anticipation,1
40987,edition,anticipation,1
41167,efficient,anticipation,1
41287,ejaculation,anticipation,1
41517,elegance,anticipation,1
41587,elevation,anticipation,1
41667,elite,anticipation,1
41847,emancipation,anticipation,1
42027,embrace,anticipation,1
42497,enchant,anticipation,1
42517,enchanting,anticipation,1
42697,endanger,anticipation,1
42717,endeavor,anticipation,1
42927,engaged,anticipation,1
43057,engulf,anticipation,1
43107,enjoy,anticipation,1
43117,enjoying,anticipation,1
43237,enroll,anticipation,1
43397,entertaining,anticipation,1
43407,entertainment,anticipation,1
43417,enthusiasm,anticipation,1
43427,enthusiast,anticipation,1
43687,epidemic,anticipation,1
44117,erotic,anticipation,1
44137,errand,anticipation,1
44267,escape,anticipation,1
44857,eventual,anticipation,1
44867,eventuality,anticipation,1
45067,exalt,anticipation,1
45157,excavation,anticipation,1
45177,exceed,anticipation,1
45197,excel,anticipation,1
45337,excitation,anticipation,1
45347,excite,anticipation,1
45357,excited,anticipation,1
45367,excitement,anticipation,1
45377,exciting,anticipation,1
45647,exhaustion,anticipation,1
45717,exigent,anticipation,1
45897,expect,anticipation,1
45907,expectancy,anticipation,1
45917,expectant,anticipation,1
45927,expectation,anticipation,1
45937,expected,anticipation,1
45947,expecting,anticipation,1
45987,expedition,anticipation,1
46087,experiment,anticipation,1
46247,explore,anticipation,1
46277,explosive,anticipation,1
46327,expose,anticipation,1
46737,extricate,anticipation,1
47087,failing,anticipation,1
47107,fain,anticipation,1
47167,faith,anticipation,1
47367,familiarity,anticipation,1
47457,fancy,anticipation,1
47477,fanfare,anticipation,1
47577,farm,anticipation,1
47757,fate,anticipation,1
47877,favorable,anticipation,1
47987,feat,anticipation,1
48137,feeling,anticipation,1
48347,ferment,anticipation,1
48357,fermentation,anticipation,1
48447,festival,anticipation,1
48477,fete,anticipation,1
48707,fiesta,anticipation,1
48987,finally,anticipation,1
49277,firstborn,anticipation,1
49427,fitting,anticipation,1
49997,flinch,anticipation,1
50037,flirt,anticipation,1
50777,football,anticipation,1
50947,forearm,anticipation,1
50957,foreboding,anticipation,1
50967,forecast,anticipation,1
51117,foresee,anticipation,1
51127,foreseen,anticipation,1
51137,foresight,anticipation,1
51167,forewarned,anticipation,1
51417,forming,anticipation,1
51617,fortune,anticipation,1
51927,frantic,anticipation,1
52237,friendly,anticipation,1
52337,frisky,anticipation,1
52677,fulfillment,anticipation,1
52757,fun,anticipation,1
53107,gain,anticipation,1
53287,gambler,anticipation,1
53297,gambling,anticipation,1
54007,generosity,anticipation,1
